Physical Time (s),theta_vol Monitor (W): cv1,theta_vol Monitor (W): cv2,theta_vol Monitor (W): cv3,theta_vol Monitor (W): cv4,theta_vol Monitor (W): cv5,theta_vol Monitor (W): cv6,theta_vol Monitor (W): cv7
6.873,0,0,0,0,0,0,0
6.87325,0,0,0,0,0,0,0
6.8735,0,0,0,0,0,0,0
6.87375,0,0,0,0,0,0,0
6.874,0,0,0,0,0,0,0
6.87425,0,0,0,0,0,0,0
6.8745,0,0,0,0,0,0,0
6.87475,0,0,0,0,0,0,0
6.875,0,0,0,0,0,0,0
6.87525,0,0,0,0,0,0,0
6.8755,0,0,0,0,0,0,0
6.87575,0,0,0,0,0,0,0
6.876,0,0,0,0,0,0,0
6.87625,0,0,0,0,0,0,0
6.8765,0,0,0,0,0,0,0
6.87675,0,0,0,0,0,0,0
6.877,0,0,0,0,0,0,0
6.87725,0,0,0,0,0,0,0
6.8775,0,0,0,0,0,0,0
6.87775,0,0,0,0,0,0,0
6.878,0,0,0,0,0,0,0
6.87825,0,0,0,0,0,0,0
6.8785,0,0,0,0,0,0,0
6.87875,0,0,0,0,0,0,0
6.879,0,0,0,0,0,0,0
6.87925,0,0,0,0,0,0,0
6.8795,0,0,0,0,0,0,0
6.87975,0,0,0,0,0,0,0
6.88,0,0,0,0,0,0,0
6.88025,0,0,0,0,0,0,0
6.8805,0,0,0,0,0,0,0
6.88075,0,0,0,0,0,0,0
6.881,0,0,0,0,0,0,0
6.88125,0,0,0,0,0,0,0
6.8815,0,0,0,0,0,0,0
6.88175,0,0,0,0,0,0,0
6.882,0,0,0,0,0,0,0
6.88225,0,0,0,0,0,0,0
6.8825,0,0,0,0,0,0,0
6.88275,0,0,0,0,0,0,0
6.883,0,0,0,0,0,0,0
6.88325,0,0,0,0,0,0,0
6.8835,0,0,0,0,0,0,0
6.88375,0,0,0,0,0,0,0
6.884,0,0,0,0,0,0,0
6.88425,0,0,0,0,0,0,0
6.8845,0,0,0,0,0,0,0
6.88475,0,0,0,0,0,0,0
6.885,0,0,0,0,0,0,0
6.88525,0,0,0,0,0,0,0
6.8855,0,0,0,0,0,0,0
6.88575,0,0,0,0,0,0,0
6.886,0,0,0,0,0,0,0
6.88625,0,0,0,0,0,0,0
6.8865,0,0,0,0,0,0,0
6.88675,0,0,0,0,0,0,0
6.887,0,0,0,0,0,0,0
6.88725,0,0,0,0,0,0,0
6.8875,0,0,0,0,0,0,0
6.88775,0,0,0,0,0,0,0
6.888,0,0,0,0,0,0,0
6.88825,0,0,0,0,0,0,0
6.8885,0,0,0,0,0,0,0
6.88875,0,0,0,0,0,0,0
6.889,0,0,0,0,0,0,0
6.88925,0,0,0,0,0,0,0
6.8895,0,0,0,0,0,0,0
6.88975,0,0,0,0,0,0,0
6.89,0,0,0,0,0,0,0
6.89025,0,0,0,0,0,0,0
6.8905,0,0,0,0,0,0,0
6.89075,0,0,0,0,0,0,0
6.891,0,0,0,0,0,0,0
6.89125,0,0,0,0,0,0,0
6.8915,0,0,0,0,0,0,0
6.89175,0,0,0,0,0,0,0
6.892,0,0,0,0,0,0,0
6.89225,0,0,0,0,0,0,0
6.8925,0,0,0,0,0,0,0
6.89275,0,0,0,0,0,0,0
6.893,0,0,0,0,0,0,0
6.89325,0,0,0,0,0,0,0
6.8935,0,0,0,0,0,0,0
6.89375,0,0,0,0,0,0,0
6.894,0,0,0,0,0,0,0
6.89425,0,0,0,0,0,0,0
6.8945,0,0,0,0,0,0,0
6.89475,0,0,0,0,0,0,0
6.895,0,0,0,0,0,0,0
6.89525,0,0,0,0,0,0,0
6.8955,0,0,0,0,0,0,0
6.89575,0,0,0,0,0,0,0
6.896,0,0,0,0,0,0,0
6.89625,0,0,0,0,0,0,0
6.8965,0,0,0,0,0,0,0
6.89675,0,0,0,0,0,0,0
6.897,0,0,0,0,0,0,0
6.89725,0,0,0,0,0,0,0
6.8975,0,0,0,0,0,0,0
6.89775,0,0,0,0,0,0,0
6.898,0,0,0,0,0,0,0
6.89825,0,0,0,0,0,0,0
6.8985,0,0,0,0,0,0,0
6.89875,0,0,0,0,0,0,0
6.899,0,0,0,0,0,0,0
6.89925,0,0,0,0,0,0,0
6.8995,0,0,0,0,0,0,0
6.89975,0,0,0,0,0,0,0
6.9,0,0,0,0,0,0,0
6.90025,0,0,0,0,0,0,0
6.9005,0,0,0,0,0,0,0
6.90075,0,0,0,0,0,0,0
6.901,0,0,0,0,0,0,0
6.90125,0,0,0,0,0,0,0
6.9015,0,0,0,0,0,0,0
6.90175,0,0,0,0,0,0,0
6.902,0,0,0,0,0,0,0
6.90225,0,0,0,0,0,0,0
6.9025,0,0,0,0,0,0,0
6.90275,0,0,0,0,0,0,0
6.903,0,0,0,0,0,0,0
6.90325,0,0,0,0,0,0,0
6.9035,0,0,0,0,0,0,0
6.90375,0,0,0,0,0,0,0
6.904,0,0,0,0,0,0,0
6.90425,0,0,0,0,0,0,0
6.9045,0,0,0,0,0,0,0
6.90475,0,0,0,0,0,0,0
6.905,0,0,0,0,0,0,0
6.90525,0,0,0,0,0,0,0
6.9055,0,0,0,0,0,0,0
6.90575,0,0,0,0,0,0,0
6.906,0,0,0,0,0,0,0
6.90625,0,0,0,0,0,0,0
6.9065,0,0,0,0,0,0,0
6.90675,0,0,0,0,0,0,0
6.907,0,0,0,0,0,0,0
6.90725,0,0,0,0,0,0,0
6.9075,0,0,0,0,0,0,0
6.90775,0,0,0,0,0,0,0
6.908,0,0,0,0,0,0,0
6.90825,0,0,0,0,0,0,0
6.9085,0,0,0,0,0,0,0
6.90875,0,0,0,0,0,0,0
6.909,0,0,0,0,0,0,0
6.90925,0,0,0,0,0,0,0
6.9095,0,0,0,0,0,0,0
6.90975,0,0,0,0,0,0,0
6.91,0,0,0,0,0,0,0
6.91025,0,0,0,0,0,0,0
6.9105,0,0,0,0,0,0,0
6.91075,0,0,0,0,0,0,0
6.911,0,0,0,0,0,0,0
6.91125,0,0,0,0,0,0,0
6.9115,0,0,0,0,0,0,0
6.91175,0,0,0,0,0,0,0
6.912,0,0,0,0,0,0,0
6.91225,0,0,0,0,0,0,0
6.9125,0,0,0,0,0,0,0
6.91275,0,0,0,0,0,0,0
6.913,0,0,0,0,0,0,0
6.91325,0,0,0,0,0,0,0
6.9135,0,0,0,0,0,0,0
6.91375,0,0,0,0,0,0,0
6.914,0,0,0,0,0,0,0
6.91425,0,0,0,0,0,0,0
6.9145,0,0,0,0,0,0,0
6.91475,0,0,0,0,0,0,0
6.915,0,0,0,0,0,0,0
6.91525,0,0,0,0,0,0,0
6.9155,0,0,0,0,0,0,0
6.91575,0,0,0,0,0,0,0
6.916,0,0,0,0,0,0,0
6.91625,0,0,0,0,0,0,0
6.9165,0,0,0,0,0,0,0
6.91675,0,0,0,0,0,0,0
6.917,0,0,0,0,0,0,0
6.91725,0,0,0,0,0,0,0
6.9175,0,0,0,0,0,0,0
6.91775,0,0,0,0,0,0,0
6.918,0,0,0,0,0,0,0
6.91825,0,0,0,0,0,0,0
6.9185,0,0,0,0,0,0,0
6.91875,0,0,0,0,0,0,0
6.919,0,0,0,0,0,0,0
6.91925,0,0,0,0,0,0,0
6.9195,0,0,0,0,0,0,0
6.91975,0,0,0,0,0,0,0
6.92,0,0,0,0,0,0,0
6.92025,0,0,0,0,0,0,0
6.9205,0,0,0,0,0,0,0
6.92075,0,0,0,0,0,0,0
6.921,0,0,0,0,0,0,0
6.92125,0,0,0,0,0,0,0
6.9215,0,0,0,0,0,0,0
6.92175,0,0,0,0,0,0,0
6.922,0,0,0,0,0,0,0
6.92225,0,0,0,0,0,0,0
6.9225,0,0,0,0,0,0,0
6.92275,0,0,0,0,0,0,0
6.923,0,0,0,0,0,0,0
6.92325,0,0,0,0,0,0,0
6.9235,0,0,0,0,0,0,0
6.92375,0,0,0,0,0,0,0
6.924,0,0,0,0,0,0,0
6.92425,0,0,0,0,0,0,0
6.9245,0,0,0,0,0,0,0
6.92475,0,0,0,0,0,0,0
6.925,0,0,0,0,0,0,0
6.92525,0,0,0,0,0,0,0
6.9255,0,0,0,0,0,0,0
6.92575,0,0,0,0,0,0,0
6.926,0,0,0,0,0,0,0
6.92625,0,0,0,0,0,0,0
6.9265,0,0,0,0,0,0,0
6.92675,0,0,0,0,0,0,0
6.927,0,0,0,0,0,0,0
6.92725,0,0,0,0,0,0,0
6.9275,0,0,0,0,0,0,0
6.92775,0,0,0,0,0,0,0
6.928,0,0,0,0,0,0,0
6.92825,0,0,0,0,0,0,0
6.9285,0,0,0,0,0,0,0
6.92875,0,0,0,0,0,0,0
6.929,0,0,0,0,0,0,0
6.92925,0,0,0,0,0,0,0
6.9295,0,0,0,0,0,0,0
6.92975,0,0,0,0,0,0,0
6.93,0,0,0,0,0,0,0
6.93025,0,0,0,0,0,0,0
6.9305,0,0,0,0,0,0,0
6.93075,0,0,0,0,0,0,0
6.931,0,0,0,0,0,0,0
6.93125,0,0,0,0,0,0,0
6.9315,0,0,0,0,0,0,0
6.93175,0,0,0,0,0,0,0
6.932,0,0,0,0,0,0,0
6.93225,0,0,0,0,0,0,0
6.9325,0,0,0,0,0,0,0
6.93275,0,0,0,0,0,0,0
6.933,0,0,0,0,0,0,0
6.93325,0,0,0,0,0,0,0
6.9335,0,0,0,0,0,0,0
6.93375,0,0,0,0,0,0,0
6.934,0,0,0,0,0,0,0
6.93425,0,0,0,0,0,0,0
6.9345,0,0,0,0,0,0,0
6.93475,0,0,0,0,0,0,0
6.935,0,0,0,0,0,0,0
6.93525,0,0,0,0,0,0,0
6.9355,0,0,0,0,0,0,0
6.93575,0,0,0,0,0,0,0
6.936,0,0,0,0,0,0,0
6.93625,0,0,0,0,0,0,0
6.9365,0,0,0,0,0,0,0
6.93675,0,0,0,0,0,0,0
6.937,0,0,0,0,0,0,0
6.93725,0,0,0,0,0,0,0
6.9375,0,0,0,0,0,0,0
6.93775,0,0,0,0,0,0,0
6.938,0,0,0,0,0,0,0
6.93825,0,0,0,0,0,0,0
6.9385,0,0,0,0,0,0,0
6.93875,0,0,0,0,0,0,0
6.939,0,0,0,0,0,0,0
6.93925,0,0,0,0,0,0,0
6.9395,0,0,0,0,0,0,0
6.93975,0,0,0,0,0,0,0
6.94,0,0,0,0,0,0,0
6.94025,0,0,0,0,0,0,0
6.9405,0,0,0,0,0,0,0
6.94075,0,0,0,0,0,0,0
6.941,0,0,0,0,0,0,0
6.94125,0,0,0,0,0,0,0
6.9415,0,0,0,0,0,0,0
6.94175,0,0,0,0,0,0,0
6.942,0,0,0,0,0,0,0
6.94225,0,0,0,0,0,0,0
6.9425,0,0,0,0,0,0,0
6.94275,0,0,0,0,0,0,0
6.943,0,0,0,0,0,0,0
6.94325,0,0,0,0,0,0,0
6.9435,0,0,0,0,0,0,0
6.94375,0,0,0,0,0,0,0
6.944,0,0,0,0,0,0,0
6.94425,0,0,0,0,0,0,0
6.9445,0,0,0,0,0,0,0
6.94475,0,0,0,0,0,0,0
6.945,0,0,0,0,0,0,0
6.94525,0,0,0,0,0,0,0
6.9455,0,0,0,0,0,0,0
6.94575,0,0,0,0,0,0,0
6.946,0,0,0,0,0,0,0
6.94625,0,0,0,0,0,0,0
6.9465,0,0,0,0,0,0,0
6.94675,0,0,0,0,0,0,0
6.947,0,0,0,0,0,0,0
6.94725,0,0,0,0,0,0,0
6.9475,0,0,0,0,0,0,0
6.94775,0,0,0,0,0,0,0
6.948,0,0,0,0,0,0,0
6.94825,0,0,0,0,0,0,0
6.9485,0,0,0,0,0,0,0
6.94875,0,0,0,0,0,0,0
6.949,0,0,0,0,0,0,0
6.94925,0,0,0,0,0,0,0
6.9495,0,0,0,0,0,0,0
6.94975,0,0,0,0,0,0,0
6.95,0,0,0,0,0,0,0
6.95025,0,0,0,0,0,0,0
6.9505,0,0,0,0,0,0,0
6.95075,0,0,0,0,0,0,0
6.951,0,0,0,0,0,0,0
6.95125,0,0,0,0,0,0,0
6.9515,0,0,0,0,0,0,0
6.95175,0,0,0,0,0,0,0
6.952,0,0,0,0,0,0,0
6.95225,0,0,0,0,0,0,0
6.9525,0,0,0,0,0,0,0
6.95275,0,0,0,0,0,0,0
6.953,0,0,0,0,0,0,0
6.95325,0,0,0,0,0,0,0
6.9535,0,0,0,0,0,0,0
6.95375,0,0,0,0,0,0,0
6.954,0,0,0,0,0,0,0
6.95425,0,0,0,0,0,0,0
6.9545,0,0,0,0,0,0,0
6.95475,0,0,0,0,0,0,0
6.955,0,0,0,0,0,0,0
6.95525,0,0,0,0,0,0,0
6.9555,0,0,0,0,0,0,0
6.95575,0,0,0,0,0,0,0
6.956,0,0,0,0,0,0,0
6.95625,0,0,0,0,0,0,0
6.9565,0,0,0,0,0,0,0
6.95675,0,0,0,0,0,0,0
6.957,0,0,0,0,0,0,0
6.95725,0,0,0,0,0,0,0
6.9575,0,0,0,0,0,0,0
6.95775,0,0,0,0,0,0,0
6.958,0,0,0,0,0,0,0
6.95825,0,0,0,0,0,0,0
6.9585,0,0,0,0,0,0,0
6.95875,0,0,0,0,0,0,0
6.959,0,0,0,0,0,0,0
6.95925,0,0,0,0,0,0,0
6.9595,0,0,0,0,0,0,0
6.95975,0,0,0,0,0,0,0
6.96,0,0,0,0,0,0,0
6.96025,0,0,0,0,0,0,0
6.9605,0,0,0,0,0,0,0
6.96075,0,0,0,0,0,0,0
6.961,0,0,0,0,0,0,0
6.96125,0,0,0,0,0,0,0
6.9615,0,0,0,0,0,0,0
6.96175,0,0,0,0,0,0,0
6.962,0,0,0,0,0,0,0
6.96225,0,0,0,0,0,0,0
6.9625,0,0,0,0,0,0,0
6.96275,0,0,0,0,0,0,0
6.963,0,0,0,0,0,0,0
6.96325,0,0,0,0,0,0,0
6.9635,0,0,0,0,0,0,0
6.96375,0,0,0,0,0,0,0
6.964,0,0,0,0,0,0,0
6.96425,0,0,0,0,0,0,0
6.9645,0,0,0,0,0,0,0
6.96475,0,0,0,0,0,0,0
6.965,0,0,0,0,0,0,0
6.96525,0,0,0,0,0,0,0
6.9655,0,0,0,0,0,0,0
6.96575,0,0,0,0,0,0,0
6.966,0,0,0,0,0,0,0
6.96625,0,0,0,0,0,0,0
6.9665,0,0,0,0,0,0,0
6.96675,0,0,0,0,0,0,0
6.967,0,0,0,0,0,0,0
6.96725,0,0,0,0,0,0,0
6.9675,0,0,0,0,0,0,0
6.96775,0,0,0,0,0,0,0
6.968,0,0,0,0,0,0,0
6.96825,0,0,0,0,0,0,0
6.9685,0,0,0,0,0,0,0
6.96875,0,0,0,0,0,0,0
6.969,0,0,0,0,0,0,0
6.96925,0,0,0,0,0,0,0
6.9695,0,0,0,0,0,0,0
6.96975,0,0,0,0,0,0,0
6.97,0,0,0,0,0,0,0
6.97025,0,0,0,0,0,0,0
6.9705,0,0,0,0,0,0,0
6.97075,0,0,0,0,0,0,0
6.971,0,0,0,0,0,0,0
6.97125,0,0,0,0,0,0,0
6.9715,0,0,0,0,0,0,0
6.97175,0,0,0,0,0,0,0
6.972,0,0,0,0,0,0,0
6.97225,0,0,0,0,0,0,0
6.9725,0,0,0,0,0,0,0
6.97275,0,0,0,0,0,0,0
6.973,0,0,0,0,0,0,0
6.97325,0,0,0,0,0,0,0
6.9735,0,0,0,0,0,0,0
6.97375,0,0,0,0,0,0,0
6.974,0,0,0,0,0,0,0
6.97425,0,0,0,0,0,0,0
6.9745,0,0,0,0,0,0,0
6.97475,0,0,0,0,0,0,0
6.975,0,0,0,0,0,0,0
6.97525,0,0,0,0,0,0,0
6.9755,0,0,0,0,0,0,0
6.97575,0,0,0,0,0,0,0
6.976,0,0,0,0,0,0,0
6.97625,0,0,0,0,0,0,0
6.9765,0,0,0,0,0,0,0
6.97675,0,0,0,0,0,0,0
6.977,0,0,0,0,0,0,0
6.97725,0,0,0,0,0,0,0
6.9775,0,0,0,0,0,0,0
6.97775,0,0,0,0,0,0,0
6.978,0,0,0,0,0,0,0
6.97825,0,0,0,0,0,0,0
6.9785,0,0,0,0,0,0,0
6.97875,0,0,0,0,0,0,0
6.979,0,0,0,0,0,0,0
6.97925,0,0,0,0,0,0,0
6.9795,0,0,0,0,0,0,0
6.97975,0,0,0,0,0,0,0
6.98,0,0,0,0,0,0,0
6.98025,0,0,0,0,0,0,0
6.9805,0,0,0,0,0,0,0
6.98075,0,0,0,0,0,0,0
6.981,0,0,0,0,0,0,0
6.98125,0,0,0,0,0,0,0
6.9815,0,0,0,0,0,0,0
6.98175,0,0,0,0,0,0,0
6.982,0,0,0,0,0,0,0
6.98225,0,0,0,0,0,0,0
6.9825,0,0,0,0,0,0,0
6.98275,0,0,0,0,0,0,0
6.983,0,0,0,0,0,0,0
6.98325,0,0,0,0,0,0,0
6.9835,0,0,0,0,0,0,0
6.98375,0,0,0,0,0,0,0
6.984,0,0,0,0,0,0,0
6.98425,0,0,0,0,0,0,0
6.9845,0,0,0,0,0,0,0
6.98475,0,0,0,0,0,0,0
6.985,0,0,0,0,0,0,0
6.98525,0,0,0,0,0,0,0
6.9855,0,0,0,0,0,0,0
6.98575,0,0,0,0,0,0,0
6.986,0,0,0,0,0,0,0
6.98625,0,0,0,0,0,0,0
6.9865,0,0,0,0,0,0,0
6.98675,0,0,0,0,0,0,0
6.987,0,0,0,0,0,0,0
6.98725,0,0,0,0,0,0,0
6.9875,0,0,0,0,0,0,0
6.98775,0,0,0,0,0,0,0
6.988,0,0,0,0,0,0,0
6.98825,0,0,0,0,0,0,0
6.9885,0,0,0,0,0,0,0
6.98875,0,0,0,0,0,0,0
6.989,0,0,0,0,0,0,0
6.98925,0,0,0,0,0,0,0
6.9895,0,0,0,0,0,0,0
6.98975,0,0,0,0,0,0,0
6.99,0,0,0,0,0,0,0
6.99025,0,0,0,0,0,0,0
6.9905,0,0,0,0,0,0,0
6.99075,0,0,0,0,0,0,0
6.991,0,0,0,0,0,0,0
6.99125,0,0,0,0,0,0,0
6.9915,0,0,0,0,0,0,0
6.99175,0,0,0,0,0,0,0
6.992,0,0,0,0,0,0,0
6.99225,0,0,0,0,0,0,0
6.9925,0,0,0,0,0,0,0
6.99275,0,0,0,0,0,0,0
6.993,0,0,0,0,0,0,0
6.99325,0,0,0,0,0,0,0
6.9935,0,0,0,0,0,0,0
6.99375,0,0,0,0,0,0,0
6.994,0,0,0,0,0,0,0
6.99425,0,0,0,0,0,0,0
6.9945,0,0,0,0,0,0,0
6.99475,0,0,0,0,0,0,0
6.995,0,0,0,0,0,0,0
6.99525,0,0,0,0,0,0,0
6.9955,0,0,0,0,0,0,0
6.99575,0,0,0,0,0,0,0
6.996,0,0,0,0,0,0,0
6.99625,0,0,0,0,0,0,0
6.9965,0,0,0,0,0,0,0
6.99675,0,0,0,0,0,0,0
6.997,0,0,0,0,0,0,0
6.99725,0,0,0,0,0,0,0
6.9975,0,0,0,0,0,0,0
6.99775,0,0,0,0,0,0,0
6.998,0,0,0,0,0,0,0
6.99825,0,0,0,0,0,0,0
6.9985,0,0,0,0,0,0,0
6.99875,0,0,0,0,0,0,0
6.999,0,0,0,0,0,0,0
6.99925,0,0,0,0,0,0,0
6.9995,0,0,0,0,0,0,0
6.99975,0,0,0,0,0,0,0
7.0,0,0,0,0,0,0,0
7.00025,0,0,0,0,0,0,0
7.0005,0,0,0,0,0,0,0
7.00075,0,0,0,0,0,0,0
7.001,0,0,0,0,0,0,0
7.00125,0,0,0,0,0,0,0
7.0015,0,0,0,0,0,0,0
7.00175,0,0,0,0,0,0,0
7.002,0,0,0,0,0,0,0
7.00225,0,0,0,0,0,0,0
7.0025,0,0,0,0,0,0,0
7.00275,0,0,0,0,0,0,0
7.003,0,0,0,0,0,0,0
7.00325,0,0,0,0,0,0,0
7.0035,0,0,0,0,0,0,0
7.00375,0,0,0,0,0,0,0
7.004,0,0,0,0,0,0,0
7.00425,0,0,0,0,0,0,0
7.0045,0,0,0,0,0,0,0
7.00475,0,0,0,0,0,0,0
7.005,0,0,0,0,0,0,0
7.00525,0,0,0,0,0,0,0
7.0055,0,0,0,0,0,0,0
7.00575,0,0,0,0,0,0,0
7.006,0,0,0,0,0,0,0
7.00625,0,0,0,0,0,0,0
7.0065,0,0,0,0,0,0,0
7.00675,0,0,0,0,0,0,0
7.007,0,0,0,0,0,0,0
7.00725,0,0,0,0,0,0,0
7.0075,0,0,0,0,0,0,0
7.00775,0,0,0,0,0,0,0
7.008,0,0,0,0,0,0,0
7.00825,0,0,0,0,0,0,0
7.0085,0,0,0,0,0,0,0
7.00875,0,0,0,0,0,0,0
7.009,0,0,0,0,0,0,0
7.00925,0,0,0,0,0,0,0
7.0095,0,0,0,0,0,0,0
7.00975,0,0,0,0,0,0,0
7.01,0,0,0,0,0,0,0
7.01025,0,0,0,0,0,0,0
7.0105,0,0,0,0,0,0,0
7.01075,0,0,0,0,0,0,0
7.011,0,0,0,0,0,0,0
7.01125,0,0,0,0,0,0,0
7.0115,0,0,0,0,0,0,0
7.01175,0,0,0,0,0,0,0
7.012,0,0,0,0,0,0,0
7.01225,0,0,0,0,0,0,0
7.0125,0,0,0,0,0,0,0
7.01275,0,0,0,0,0,0,0
7.013,0,0,0,0,0,0,0
7.01325,0,0,0,0,0,0,0
7.0135,0,0,0,0,0,0,0
7.01375,0,0,0,0,0,0,0
7.014,0,0,0,0,0,0,0
7.01425,0,0,0,0,0,0,0
7.0145,0,0,0,0,0,0,0
7.01475,0,0,0,0,0,0,0
7.015,0,0,0,0,0,0,0
7.01525,0,0,0,0,0,0,0
7.0155,0,0,0,0,0,0,0
7.01575,0,0,0,0,0,0,0
7.016,0,0,0,0,0,0,0
7.01625,0,0,0,0,0,0,0
7.0165,0,0,0,0,0,0,0
7.01675,0,0,0,0,0,0,0
7.017,0,0,0,0,0,0,0
7.01725,0,0,0,0,0,0,0
7.0175,0,0,0,0,0,0,0
7.01775,0,0,0,0,0,0,0
7.018,0,0,0,0,0,0,0
7.01825,0,0,0,0,0,0,0
7.0185,0,0,0,0,0,0,0
7.01875,0,0,0,0,0,0,0
7.019,0,0,0,0,0,0,0
7.01925,0,0,0,0,0,0,0
7.0195,0,0,0,0,0,0,0
7.01975,0,0,0,0,0,0,0
7.02,0,0,0,0,0,0,0
7.02025,0,0,0,0,0,0,0
7.0205,0,0,0,0,0,0,0
7.02075,0,0,0,0,0,0,0
7.021,0,0,0,0,0,0,0
7.02125,0,0,0,0,0,0,0
7.0215,0,0,0,0,0,0,0
7.02175,0,0,0,0,0,0,0
7.022,0,0,0,0,0,0,0
7.02225,0,0,0,0,0,0,0
7.0225,0,0,0,0,0,0,0
7.02275,0,0,0,0,0,0,0
7.023,0,0,0,0,0,0,0
7.02325,0,0,0,0,0,0,0
7.0235,0,0,0,0,0,0,0
7.02375,0,0,0,0,0,0,0
7.024,0,0,0,0,0,0,0
7.02425,0,0,0,0,0,0,0
7.0245,0,0,0,0,0,0,0
7.02475,0,0,0,0,0,0,0
7.025,0,0,0,0,0,0,0
7.02525,0,0,0,0,0,0,0
7.0255,0,0,0,0,0,0,0
7.02575,0,0,0,0,0,0,0
7.026,0,0,0,0,0,0,0
7.02625,0,0,0,0,0,0,0
7.0265,0,0,0,0,0,0,0
7.02675,0,0,0,0,0,0,0
7.027,0,0,0,0,0,0,0
7.02725,0,0,0,0,0,0,0
7.0275,0,0,0,0,0,0,0
7.02775,0,0,0,0,0,0,0
7.028,0,0,0,0,0,0,0
7.02825,0,0,0,0,0,0,0
7.0285,0,0,0,0,0,0,0
7.02875,0,0,0,0,0,0,0
7.029,0,0,0,0,0,0,0
7.02925,0,0,0,0,0,0,0
7.0295,0,0,0,0,0,0,0
7.02975,0,0,0,0,0,0,0
7.03,0,0,0,0,0,0,0
7.03025,0,0,0,0,0,0,0
7.0305,0,0,0,0,0,0,0
7.03075,0,0,0,0,0,0,0
7.031,0,0,0,0,0,0,0
7.03125,0,0,0,0,0,0,0
7.0315,0,0,0,0,0,0,0
7.03175,0,0,0,0,0,0,0
7.032,0,0,0,0,0,0,0
7.03225,0,0,0,0,0,0,0
7.0325,0,0,0,0,0,0,0
7.03275,0,0,0,0,0,0,0
7.033,0,0,0,0,0,0,0
7.03325,0,0,0,0,0,0,0
7.0335,0,0,0,0,0,0,0
7.03375,0,0,0,0,0,0,0
7.034,0,0,0,0,0,0,0
7.03425,0,0,0,0,0,0,0
7.0345,0,0,0,0,0,0,0
7.03475,0,0,0,0,0,0,0
7.035,0,0,0,0,0,0,0
7.03525,0,0,0,0,0,0,0
7.0355,0,0,0,0,0,0,0
7.03575,0,0,0,0,0,0,0
7.036,0,0,0,0,0,0,0
7.03625,0,0,0,0,0,0,0
7.0365,0,0,0,0,0,0,0
7.03675,0,0,0,0,0,0,0
7.037,0,0,0,0,0,0,0
7.03725,0,0,0,0,0,0,0
7.0375,0,0,0,0,0,0,0
7.03775,0,0,0,0,0,0,0
7.038,0,0,0,0,0,0,0
7.03825,0,0,0,0,0,0,0
7.0385,0,0,0,0,0,0,0
7.03875,0,0,0,0,0,0,0
7.039,0,0,0,0,0,0,0
7.03925,0,0,0,0,0,0,0
7.0395,0,0,0,0,0,0,0
7.03975,0,0,0,0,0,0,0
7.04,0,0,0,0,0,0,0
7.04025,0,0,0,0,0,0,0
7.0405,0,0,0,0,0,0,0
7.04075,0,0,0,0,0,0,0
7.041,0,0,0,0,0,0,0
7.04125,0,0,0,0,0,0,0
7.0415,0,0,0,0,0,0,0
7.04175,0,0,0,0,0,0,0
7.042,0,0,0,0,0,0,0
7.04225,0,0,0,0,0,0,0
7.0425,0,0,0,0,0,0,0
7.04275,0,0,0,0,0,0,0
7.043,0,0,0,0,0,0,0
7.04325,0,0,0,0,0,0,0
7.0435,0,0,0,0,0,0,0
7.04375,0,0,0,0,0,0,0
7.044,0,0,0,0,0,0,0
7.04425,0,0,0,0,0,0,0
7.0445,0,0,0,0,0,0,0
7.04475,0,0,0,0,0,0,0
7.045,0,0,0,0,0,0,0
7.04525,0,0,0,0,0,0,0
7.0455,0,0,0,0,0,0,0
7.04575,0,0,0,0,0,0,0
7.046,0,0,0,0,0,0,0
7.04625,0,0,0,0,0,0,0
7.0465,0,0,0,0,0,0,0
7.04675,0,0,0,0,0,0,0
7.047,0,0,0,0,0,0,0
7.04725,0,0,0,0,0,0,0
7.0475,0,0,0,0,0,0,0
7.04775,0,0,0,0,0,0,0
7.048,0,0,0,0,0,0,0
7.04825,0,0,0,0,0,0,0
7.0485,0,0,0,0,0,0,0
7.04875,0,0,0,0,0,0,0
7.049,0,0,0,0,0,0,0
7.04925,0,0,0,0,0,0,0
7.0495,0,0,0,0,0,0,0
7.04975,0,0,0,0,0,0,0
7.05,0,0,0,0,0,0,0
7.05025,0,0,0,0,0,0,0
7.0505,0,0,0,0,0,0,0
7.05075,0,0,0,0,0,0,0
7.051,0,0,0,0,0,0,0
7.05125,0,0,0,0,0,0,0
7.0515,0,0,0,0,0,0,0
7.05175,0,0,0,0,0,0,0
7.052,0,0,0,0,0,0,0
7.05225,0,0,0,0,0,0,0
7.0525,0,0,0,0,0,0,0
7.05275,0,0,0,0,0,0,0
7.053,0,0,0,0,0,0,0
7.05325,0,0,0,0,0,0,0
7.0535,0,0,0,0,0,0,0
7.05375,0,0,0,0,0,0,0
7.054,0,0,0,0,0,0,0
7.05425,0,0,0,0,0,0,0
7.0545,0,0,0,0,0,0,0
7.05475,0,0,0,0,0,0,0
7.055,0,0,0,0,0,0,0
7.05525,0,0,0,0,0,0,0
7.0555,0,0,0,0,0,0,0
7.05575,0,0,0,0,0,0,0
7.056,0,0,0,0,0,0,0
7.05625,0,0,0,0,0,0,0
7.0565,0,0,0,0,0,0,0
7.05675,0,0,0,0,0,0,0
7.057,0,0,0,0,0,0,0
7.05725,0,0,0,0,0,0,0
7.0575,0,0,0,0,0,0,0
7.05775,0,0,0,0,0,0,0
